# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1770          	1.7386230e-02	1.9489320e-03	1.6176250e-03	3.5837000e-04
1771          	1.3633170e-02	2.0625100e-03	1.6061620e-03	3.3742380e-04
1772          	1.4258090e-02	1.8260120e-03	1.3995870e-03	3.0283560e-04
1773          	1.8120870e-02	1.8296110e-03	1.5734180e-03	3.4484070e-04
1774          	1.6181720e-02	1.9671380e-03	1.5699670e-03	3.2572670e-04
1775          	1.5298240e-02	2.0359810e-03	1.5985920e-03	3.4672900e-04
1776          	1.4630260e-02	1.9549730e-03	1.4927200e-03	3.1181850e-04
1777          	1.4212830e-02	1.9770690e-03	1.5283880e-03	3.3508730e-04
1778          	1.5463280e-02	1.9059120e-03	1.5389300e-03	3.2522620e-04
1779          	1.4052640e-02	1.9381290e-03	1.5452430e-03	3.1459280e-04
1780          	1.6792590e-02	1.8562190e-03	1.4981020e-03	3.2667770e-04
1781          	1.5885890e-02	2.0057850e-03	1.5562370e-03	3.3075160e-04
1782          	1.4769670e-02	2.0049780e-03	1.5761380e-03	3.3034980e-04
1783          	1.3437640e-02	2.0416580e-03	1.5657720e-03	3.1864430e-04
1784          	1.5174260e-02	1.9303350e-03	1.4939920e-03	3.1342050e-04
1785          	1.4590150e-02	2.0104600e-03	1.5409160e-03	3.2009220e-04
1786          	1.4113350e-02	1.8153460e-03	1.4267830e-03	3.0204230e-04
1787          	1.7989340e-02	1.9632840e-03	1.5229110e-03	3.2105780e-04
1788          	1.6010780e-02	2.0398390e-03	1.6696640e-03	3.4628710e-04
1789          	1.2692760e-02	1.9289800e-03	1.4492670e-03	3.1717920e-04
1790          	1.4759560e-02	1.9198370e-03	1.6090150e-03	3.4564820e-04
1791          	1.7530640e-02	1.9254520e-03	1.5384430e-03	3.2223040e-04
1792          	1.5949680e-02	1.9964710e-03	1.5917700e-03	3.3250960e-04
1793          	1.6998650e-02	1.9364370e-03	1.4847810e-03	3.1305660e-04
1794          	1.6771620e-02	2.0684620e-03	1.5731980e-03	3.2961010e-04
1795          	1.4485430e-02	2.0100930e-03	1.5672780e-03	3.3554710e-04
1796          	1.5347770e-02	2.0638290e-03	1.6107850e-03	3.4564160e-04
1797          	1.7812760e-02	1.9314640e-03	1.6194350e-03	3.4994060e-04
1798          	1.6528230e-02	2.1021520e-03	1.7354390e-03	3.5790420e-04
1799          	1.6527590e-02	2.0469410e-03	1.6394800e-03	3.4887350e-04
1800          	1.5101070e-02	2.0158850e-03	1.6607450e-03	3.4841210e-04
1801          	1.7474580e-02	1.9369460e-03	1.5926900e-03	3.2674920e-04
1802          	1.6365460e-02	2.1214660e-03	1.6326070e-03	3.3916190e-04
1803          	1.4746680e-02	1.9417600e-03	1.5281650e-03	3.1914990e-04
1804          	1.4279410e-02	2.1815980e-03	1.7390740e-03	3.6731920e-04
1805          	1.4943130e-02	1.9833140e-03	1.5997470e-03	3.4384410e-04
1806          	1.3464320e-02	1.9384760e-03	1.5550280e-03	3.2794310e-04
1807          	1.4898870e-02	1.8363780e-03	1.4112330e-03	3.0569900e-04
1808          	1.4942650e-02	1.9929750e-03	1.6176680e-03	3.4979320e-04
1809          	1.7341100e-02	1.9128060e-03	1.4967290e-03	3.1125470e-04
1810          	1.6462340e-02	2.0404070e-03	1.5846260e-03	3.3023760e-04
1811          	1.5911550e-02	1.9189360e-03	1.5309750e-03	3.3032630e-04
1812          	1.4655880e-02	2.0637150e-03	1.6279580e-03	3.4687180e-04
1813          	1.3164890e-02	1.9941490e-03	1.5647760e-03	3.3067460e-04
1814          	1.4933540e-02	1.9815870e-03	1.5625120e-03	3.3135910e-04
1815          	1.5383850e-02	1.9267400e-03	1.5873140e-03	3.4147050e-04
1816          	1.5585450e-02	1.9576570e-03	1.6099010e-03	3.3405770e-04
1817          	1.5741180e-02	1.9774830e-03	1.6083500e-03	3.3600810e-04
1818          	1.5084660e-02	2.1684450e-03	1.7879240e-03	3.8888980e-04
1819          	1.2842450e-02	1.9910940e-03	1.4686500e-03	3.2566730e-04
1820          	1.3759630e-02	1.9455560e-03	1.5742360e-03	3.3961320e-04
1821          	1.6322080e-02	1.9369370e-03	1.5045750e-03	3.1786890e-04
1822          	1.8137620e-02	2.0193040e-03	1.6403160e-03	3.5157780e-04
1823          	1.7405490e-02	2.0256520e-03	1.6721670e-03	3.6477270e-04
1824          	1.5750320e-02	2.0064870e-03	1.5879610e-03	3.2573900e-04
1825          	1.3803210e-02	1.9536830e-03	1.6699550e-03	3.5647040e-04
1826          	1.3635580e-02	1.9389090e-03	1.6235450e-03	3.5609420e-04
1827          	1.4920830e-02	1.9581480e-03	1.4994690e-03	3.1895100e-04
1828          	1.4376580e-02	2.0226720e-03	1.5588310e-03	3.2753250e-04
1829          	1.6519780e-02	1.9008220e-03	1.5490960e-03	3.3771580e-04
1830          	1.4883810e-02	2.0590240e-03	1.8492150e-03	4.2418730e-04
1831          	1.5206930e-02	1.9555130e-03	1.5866700e-03	3.2243090e-04
1832          	1.7356660e-02	1.9335170e-03	1.6271010e-03	3.6433450e-04
1833          	1.5316550e-02	1.9598050e-03	1.5254380e-03	3.1416330e-04
1834          	1.2640500e-02	1.9941430e-03	1.5506850e-03	3.2190490e-04
1835          	1.3762240e-02	1.9293810e-03	1.5364030e-03	3.3586060e-04
1836          	1.5596560e-02	2.0032760e-03	1.4971890e-03	3.0974920e-04
1837          	1.6101070e-02	2.0628560e-03	1.5785730e-03	3.2669590e-04
1838          	1.4824190e-02	1.9757000e-03	1.6334320e-03	3.4426120e-04
1839          	1.3333320e-02	1.9910850e-03	1.6544520e-03	3.3923300e-04
1840          	1.6518000e-02	1.9398700e-03	1.6039160e-03	3.3957160e-04
1841          	1.9461280e-02	2.2284330e-03	1.6848740e-03	3.5621310e-04
1842          	1.4927390e-02	2.1622900e-03	1.7480170e-03	3.7287110e-04
1843          	1.6242000e-02	1.9637830e-03	1.5053000e-03	3.1379490e-04
1844          	1.6727560e-02	1.9926850e-03	1.6059100e-03	3.4170010e-04
1845          	1.3810820e-02	2.0379070e-03	1.6850480e-03	3.5746470e-04
1846          	1.2620410e-02	1.9069110e-03	1.5617180e-03	3.4492520e-04
1847          	1.4323850e-02	1.9980460e-03	1.6113700e-03	3.3820300e-04
1848          	1.3595780e-02	2.0336160e-03	1.5513110e-03	3.1865740e-04
1849          	1.4283400e-02	1.9486000e-03	1.5144340e-03	3.1574080e-04
1850          	1.6274020e-02	2.0205960e-03	1.5465250e-03	3.1839310e-04
1851          	1.5140660e-02	1.9471450e-03	1.5329930e-03	3.2161040e-04
1852          	1.6274770e-02	2.0917460e-03	1.6236200e-03	3.5214990e-04
1853          	1.7538830e-02	2.0986700e-03	1.5701790e-03	3.2747030e-04
1854          	1.5752670e-02	2.0880280e-03	1.6792610e-03	3.7291840e-04
1855          	1.4100670e-02	2.0599010e-03	1.5841800e-03	3.3412210e-04
1856          	1.5538370e-02	1.9367990e-03	1.4837940e-03	3.2125120e-04
1857          	1.4444880e-02	2.1032100e-03	1.6224540e-03	3.5178280e-04
1858          	1.4504700e-02	2.0947400e-03	1.5948520e-03	3.4216510e-04
1859          	1.4448310e-02	2.0466710e-03	1.6054390e-03	3.3062680e-04
1860          	1.3241450e-02	1.9339370e-03	1.5304280e-03	3.2248980e-04
1861          	1.3604030e-02	1.9044910e-03	1.4794600e-03	3.3186290e-04
1862          	1.3957530e-02	2.0190500e-03	1.5714430e-03	3.3089140e-04
1863          	1.6211400e-02	2.0204520e-03	1.6792630e-03	3.4676890e-04
1864          	1.4433000e-02	2.0588610e-03	1.5914880e-03	3.4740600e-04
1865          	1.6996360e-02	2.0306830e-03	1.5349550e-03	3.2587450e-04
1866          	1.5305450e-02	2.0885400e-03	1.7072780e-03	3.5025520e-04
1867          	1.3521570e-02	1.9964670e-03	1.5970940e-03	3.4750220e-04
1868          	1.8895360e-02	1.9455650e-03	1.5137450e-03	3.2359790e-04
1869          	1.6838610e-02	2.2001030e-03	1.8327520e-03	3.8595730e-04
1870          	1.6667220e-02	2.0938650e-03	1.6556930e-03	3.5260580e-04
1871          	1.5480500e-02	2.0320630e-03	1.5624890e-03	3.4099530e-04
1872          	1.5657990e-02	2.0449510e-03	1.6868440e-03	3.6287670e-04
1873          	1.3532940e-02	1.9967310e-03	1.5719500e-03	3.3116730e-04
1874          	1.8438760e-02	1.9132780e-03	1.5571760e-03	3.3267500e-04
1875          	1.7732470e-02	2.1869240e-03	1.6918780e-03	3.6226450e-04
1876          	1.6606850e-02	2.1031260e-03	1.6869360e-03	3.5241810e-04
1877          	1.5692750e-02	2.0858180e-03	1.6119380e-03	3.3462700e-04
1878          	1.4719430e-02	2.1292520e-03	1.6427360e-03	3.5422060e-04
1879          	1.3812600e-02	2.1687040e-03	1.6571070e-03	3.6154280e-04
1880          	1.4071830e-02	1.9787880e-03	1.4805400e-03	3.2500910e-04
1881          	1.6999500e-02	1.9712410e-03	1.5149880e-03	3.2757200e-04
1882          	1.5070520e-02	2.0822850e-03	1.6557820e-03	3.5118220e-04
1883          	1.5404690e-02	2.0202410e-03	1.5673590e-03	3.2937810e-04
1884          	1.4483290e-02	2.1246400e-03	1.6493680e-03	3.5750090e-04
1885          	1.6773150e-02	1.9843080e-03	1.5446850e-03	3.2385720e-04
1886          	1.5491480e-02	2.1132300e-03	1.7196310e-03	3.6376360e-04
1887          	1.3746410e-02	2.0074810e-03	1.5718680e-03	3.4768380e-04
1888          	1.4302730e-02	2.0700060e-03	1.5419730e-03	3.2841980e-04
1889          	1.2448160e-02	1.9736510e-03	1.5368100e-03	3.1707200e-04
1890          	1.3416620e-02	1.9281860e-03	1.5157450e-03	3.2660170e-04
1891          	1.5298520e-02	2.0214480e-03	1.5667080e-03	3.2553270e-04
1892          	1.7352630e-02	2.0157910e-03	1.6921500e-03	3.8932290e-04
1893          	1.4317720e-02	2.0890920e-03	1.6148890e-03	3.6029520e-04
1894          	1.2695540e-02	1.9535130e-03	1.5521770e-03	3.2588000e-04
1895          	1.5532420e-02	1.9474880e-03	1.5966720e-03	3.4183390e-04
1896          	1.4851970e-02	1.9837510e-03	1.5599690e-03	3.3314340e-04
1897          	1.4127520e-02	2.0281890e-03	1.6300280e-03	3.4740460e-04
1898          	1.2176720e-02	2.0288790e-03	1.6256740e-03	3.4097080e-04
1899          	1.5073100e-02	1.8778790e-03	1.5246160e-03	3.3160430e-04
1900          	1.2629730e-02	2.0035660e-03	1.5743120e-03	3.3273520e-04
1901          	1.4760330e-02	1.9266350e-03	1.4334680e-03	3.1492150e-04
1902          	1.5661700e-02	2.0019530e-03	1.5511720e-03	3.2354830e-04
1903          	1.4502130e-02	1.9931450e-03	1.5615520e-03	3.2888730e-04
1904          	1.4460700e-02	1.9642180e-03	1.5725950e-03	3.2645910e-04
1905          	1.4292470e-02	1.9889090e-03	1.6205870e-03	3.4117610e-04
1906          	1.7634170e-02	1.9905380e-03	1.5684370e-03	3.1873250e-04
1907          	1.5075840e-02	2.0760310e-03	1.6581450e-03	3.5240920e-04
1908          	1.6627110e-02	1.9607700e-03	1.5276530e-03	3.2733970e-04
1909          	1.3977270e-02	2.0257710e-03	1.6650920e-03	3.5238080e-04
1910          	1.3248270e-02	1.9360040e-03	1.6297880e-03	3.4965780e-04
1911          	1.3826040e-02	1.9314550e-03	1.6440220e-03	3.6423600e-04
1912          	1.4444510e-02	1.9307730e-03	1.5692960e-03	3.2227500e-04
1913          	1.3457790e-02	1.8789980e-03	1.4873080e-03	3.1310950e-04
1914          	1.3283670e-02	1.9165570e-03	1.4948570e-03	3.2168890e-04
1915          	1.4739800e-02	2.0281180e-03	1.5476520e-03	3.2481980e-04
1916          	1.5690570e-02	2.0771560e-03	1.6506450e-03	3.2989500e-04
1917          	1.5557870e-02	2.0194760e-03	1.5607210e-03	3.4054090e-04
1918          	1.5800890e-02	1.9722200e-03	1.5391700e-03	3.4170740e-04
1919          	1.6280090e-02	2.0740740e-03	1.6512250e-03	3.5570450e-04
1920          	1.5278060e-02	2.0654070e-03	1.6265260e-03	3.4615120e-04
1921          	1.5252540e-02	2.0483680e-03	1.6637440e-03	3.6061580e-04
1922          	1.6993650e-02	1.9697200e-03	1.5772840e-03	3.3088820e-04
1923          	1.5081880e-02	2.0736790e-03	1.6598920e-03	3.3583140e-04
1924          	1.3041700e-02	2.0641990e-03	1.6593300e-03	3.4032650e-04
1925          	1.4084460e-02	1.9813530e-03	1.5813720e-03	3.3791660e-04
1926          	1.6512090e-02	1.9383490e-03	1.5509150e-03	3.3416150e-04
1927          	1.4627650e-02	2.1528280e-03	1.7266450e-03	3.6553040e-04
1928          	1.3680710e-02	1.9984570e-03	1.6034150e-03	3.4885780e-04
1929          	1.4586200e-02	1.9426000e-03	1.5838880e-03	3.4416550e-04
1930          	1.4909710e-02	2.0924580e-03	1.6008160e-03	3.4628700e-04
1931          	1.4585100e-02	1.9669760e-03	1.5297380e-03	3.2234460e-04
1932          	1.7418230e-02	1.9600000e-03	1.5253160e-03	3.2015430e-04
1933          	1.5506190e-02	2.0332660e-03	1.6299990e-03	3.5181170e-04
1934          	1.3220390e-02	1.8975470e-03	1.5145520e-03	3.1449070e-04
1935          	1.4671620e-02	1.9694310e-03	1.5002920e-03	3.2574440e-04
1936          	1.4844830e-02	1.9819360e-03	1.5655140e-03	3.1961050e-04
1937          	1.7829310e-02	2.0483240e-03	1.6524860e-03	3.3389640e-04
1938          	1.5685560e-02	2.0124530e-03	1.6395310e-03	3.4729300e-04
1939          	1.6030010e-02	2.0834200e-03	1.6334400e-03	3.2964290e-04
1940          	1.5344390e-02	2.1214690e-03	1.6096260e-03	3.3973160e-04
1941          	1.4042360e-02	1.9616340e-03	1.5321660e-03	3.3540070e-04
1942          	1.4326280e-02	1.9247330e-03	1.5151830e-03	3.1128920e-04
1943          	1.4290760e-02	1.9076760e-03	1.5717120e-03	3.2494320e-04
1944          	1.6051140e-02	1.8704860e-03	1.4772590e-03	3.1651290e-04
1945          	1.5002550e-02	1.9851470e-03	1.5743290e-03	3.2687510e-04
1946          	1.5362950e-02	1.8876640e-03	1.5189690e-03	3.1807270e-04
1947          	1.8549250e-02	1.9497710e-03	1.5335920e-03	3.2001510e-04
1948          	1.6307290e-02	2.1386560e-03	1.6905710e-03	3.5272490e-04
1949          	1.5190310e-02	1.9665940e-03	1.5529400e-03	3.3514580e-04
1950          	1.4172690e-02	1.9961540e-03	1.5875870e-03	3.3141070e-04
1951          	1.3727890e-02	2.1816000e-03	1.7227570e-03	3.6534370e-04
1952          	1.4766980e-02	1.9820120e-03	1.5783700e-03	3.3429620e-04
1953          	1.5482510e-02	1.9875920e-03	1.6055520e-03	3.2771070e-04
1954          	1.5968330e-02	2.0322690e-03	1.6587430e-03	3.3969640e-04
1955          	1.5279030e-02	1.9656570e-03	1.5582720e-03	3.2371660e-04
1956          	1.4275190e-02	1.9827200e-03	1.5498940e-03	3.2484230e-04
1957          	1.6111080e-02	1.8815460e-03	1.5311800e-03	3.2295720e-04
1958          	1.5498650e-02	2.0887800e-03	1.6056110e-03	3.4966520e-04
1959          	1.4452920e-02	1.9732620e-03	1.6116540e-03	3.3709680e-04
1960          	1.5734700e-02	1.8994580e-03	1.5442820e-03	3.2404390e-04
1961          	1.5702250e-02	1.9844200e-03	1.6071780e-03	3.4703010e-04
1962          	1.6235480e-02	1.9526020e-03	1.5323000e-03	3.3122810e-04
1963          	1.6375090e-02	1.9749710e-03	1.5473390e-03	3.1653580e-04
1964          	1.3765670e-02	2.0289090e-03	1.6091030e-03	3.4312330e-04
1965          	1.2988000e-02	1.9039570e-03	1.4771400e-03	3.1348800e-04
1966          	1.4034500e-02	1.9997050e-03	1.5462830e-03	3.3139240e-04
1967          	1.2483670e-02	1.9354910e-03	1.7060260e-03	3.8011830e-04
1968          	1.4304490e-02	1.8640240e-03	1.5646360e-03	3.6257770e-04
1969          	1.5867180e-02	1.9784480e-03	1.5146990e-03	3.2853080e-04
1970          	1.6027370e-02	2.0867370e-03	1.5979320e-03	3.3882600e-04
1971          	1.8458620e-02	2.0039190e-03	1.6383660e-03	3.5585650e-04
1972          	1.7765760e-02	2.1152330e-03	1.6748550e-03	3.7103200e-04
1973          	1.4686620e-02	1.9491130e-03	1.5661100e-03	3.2364110e-04
1974          	1.3881930e-02	1.9563580e-03	1.7148510e-03	3.7901020e-04
1975          	1.7239850e-02	2.0040350e-03	1.7702460e-03	3.7578480e-04
1976          	1.8632240e-02	2.0399320e-03	1.5523650e-03	3.2160350e-04
1977          	1.6391010e-02	2.1714170e-03	1.9171670e-03	4.1541430e-04
1978          	1.2784320e-02	2.0076210e-03	1.5623630e-03	3.3863060e-04
1979          	1.3357880e-02	1.9271610e-03	1.4927950e-03	3.4046840e-04
1980          	1.5481230e-02	2.0651470e-03	1.6223290e-03	3.5327550e-04
1981          	1.4413890e-02	2.1400910e-03	1.6066390e-03	3.5316770e-04
1982          	1.5662070e-02	2.0414600e-03	1.6272360e-03	3.5828190e-04
1983          	1.9340030e-02	2.0497770e-03	1.6523530e-03	3.4192530e-04
1984          	1.8992630e-02	2.1159660e-03	1.7229390e-03	3.7970800e-04
1985          	1.7942090e-02	2.0730570e-03	1.5806150e-03	3.3992070e-04
1986          	1.6564550e-02	2.1053870e-03	1.5591320e-03	3.3941400e-04
1987          	1.6994260e-02	2.1889550e-03	1.6995930e-03	3.6145730e-04
1988          	1.5302100e-02	2.2053520e-03	1.7253550e-03	3.5047290e-04
1989          	1.4047400e-02	2.0572340e-03	1.6362400e-03	3.4934110e-04
1990          	1.5077040e-02	2.1666410e-03	1.7407350e-03	3.5758980e-04
1991          	1.8197340e-02	2.0445620e-03	1.5838530e-03	3.2191960e-04
1992          	1.9533270e-02	2.0435290e-03	1.6934480e-03	3.8135380e-04
1993          	1.5187560e-02	2.1653850e-03	1.7688520e-03	4.0427790e-04
1994          	1.4445920e-02	2.0159680e-03	1.5463320e-03	3.3337860e-04
1995          	1.3435890e-02	2.0512850e-03	1.6324750e-03	3.4041850e-04
1996          	1.4744500e-02	1.9549150e-03	1.5255680e-03	3.3039430e-04
1997          	1.6138310e-02	2.1201380e-03	1.6776710e-03	3.4663770e-04
1998          	1.6262030e-02	2.2517580e-03	1.7349460e-03	3.6329090e-04
1999          	1.6793740e-02	2.0606370e-03	1.6229980e-03	3.3517460e-04
2000          	1.8830510e-02	2.0761270e-03	1.7745960e-03	3.7233800e-04
2001          	1.8379290e-02	2.1404380e-03	1.7361360e-03	3.7067150e-04
2002          	1.5112770e-02	2.3814650e-03	1.9838990e-03	4.0722530e-04
2003          	1.5350670e-02	2.0050020e-03	1.6181210e-03	3.4413950e-04
2004          	1.5312550e-02	2.1199400e-03	1.7484980e-03	3.6994550e-04
2005          	1.7810140e-02	2.0944750e-03	1.7270090e-03	3.6063900e-04
2006          	1.9988960e-02	2.2404730e-03	1.8082250e-03	3.7337200e-04
2007          	1.9783080e-02	2.2848710e-03	2.0231920e-03	4.2671460e-04
2008          	1.5585160e-02	2.3336400e-03	1.8264200e-03	3.8790470e-04
2009          	1.7005860e-02	2.1548910e-03	1.6543200e-03	3.5534510e-04
2010          	1.2913940e-02	2.1950980e-03	1.6861680e-03	3.5127540e-04
2011          	1.2935860e-02	1.9855050e-03	1.7293420e-03	3.7453150e-04
2012          	1.7543590e-02	1.9751720e-03	1.5816170e-03	3.2423860e-04
2013          	1.5606990e-02	2.1520600e-03	1.7532220e-03	3.7413690e-04
2014          	1.4868270e-02	2.0952090e-03	1.6985800e-03	3.7616730e-04
2015          	1.4942810e-02	2.1145480e-03	1.5784050e-03	3.3584440e-04
2016          	1.5260510e-02	2.1514270e-03	1.7245190e-03	3.3131330e-04
2017          	1.6157750e-02	2.0623720e-03	1.6934400e-03	3.3442980e-04
2018          	1.6646220e-02	1.9945150e-03	1.5308140e-03	3.1168320e-04
2019          	1.3782810e-02	2.0993310e-03	1.6111570e-03	3.3738970e-04
2020          	1.1502430e-02	1.9667170e-03	1.5417730e-03	3.1778780e-04
2021          	1.2035250e-02	1.9418020e-03	1.6120290e-03	3.3667960e-04
2022          	1.4275820e-02	2.0379920e-03	1.5480870e-03	3.3066360e-04
2023          	1.5739230e-02	2.1105010e-03	1.6136780e-03	3.4613010e-04
2024          	1.3419640e-02	2.1332230e-03	1.6545020e-03	3.4024530e-04
2025          	1.5084520e-02	1.9163560e-03	1.4686170e-03	3.1550720e-04
2026          	1.4100330e-02	1.9905390e-03	1.4858180e-03	3.1822980e-04
2027          	1.5960520e-02	1.9324160e-03	1.5293850e-03	3.1797220e-04
2028          	1.4850300e-02	2.0467240e-03	1.6097490e-03	3.2542540e-04
2029          	1.2967880e-02	1.9117470e-03	1.4685370e-03	3.1641500e-04
2030          	1.2490330e-02	1.9365150e-03	1.4117210e-03	3.0168620e-04
2031          	1.3885840e-02	1.9092820e-03	1.5461850e-03	3.3686270e-04
2032          	1.5336940e-02	1.9479640e-03	1.4934050e-03	3.3677610e-04
2033          	1.5929180e-02	2.1396250e-03	1.6131780e-03	3.4042590e-04
2034          	1.5426260e-02	2.0413790e-03	1.6773900e-03	3.6280500e-04
2035          	1.5391050e-02	2.0587490e-03	1.5770100e-03	3.3024380e-04
2036          	1.3639770e-02	1.9512140e-03	1.4730240e-03	3.1602740e-04
2037          	1.3964950e-02	1.9394010e-03	1.6012370e-03	3.5863830e-04
2038          	1.5130100e-02	1.9282520e-03	1.5382650e-03	3.2486110e-04
2039          	1.5380050e-02	2.0270600e-03	1.5287710e-03	3.4257190e-04
2040          	1.3363040e-02	2.0714380e-03	1.6265520e-03	3.5499780e-04
2041          	1.4445470e-02	1.9176680e-03	1.4950170e-03	3.1594470e-04
2042          	1.4495790e-02	2.1037040e-03	1.6144620e-03	3.3838120e-04
2043          	1.4667410e-02	2.0547320e-03	1.6183800e-03	3.5174690e-04
2044          	1.6772040e-02	1.9935330e-03	1.4904450e-03	3.2888370e-04
2045          	1.7718860e-02	1.9853000e-03	1.6520720e-03	3.6505140e-04
2046          	1.5023930e-02	2.0365790e-03	1.7205000e-03	3.6094940e-04
2047          	1.3493340e-02	1.9159240e-03	1.4869220e-03	3.3468090e-04
2048          	1.3554740e-02	1.9412190e-03	1.5522010e-03	3.5536540e-04
2049          	1.1905500e-02	1.9514560e-03	1.5506900e-03	3.3539390e-04
2050          	1.5342090e-02	1.8809620e-03	1.5605720e-03	3.5083070e-04
2051          	1.6209310e-02	1.9258520e-03	1.5803820e-03	3.4112670e-04
2052          	1.8207910e-02	2.0213070e-03	1.5865520e-03	3.4227340e-04
2053          	1.8795730e-02	2.1189130e-03	1.6301020e-03	3.5104510e-04
2054          	1.6442980e-02	2.0228610e-03	1.6220320e-03	3.5761560e-04
2055          	1.4098940e-02	2.0206960e-03	1.5333040e-03	3.3544150e-04
2056          	1.4423010e-02	1.9288130e-03	1.4941280e-03	3.3113000e-04
2057          	1.5521450e-02	2.0047610e-03	1.6336680e-03	3.4541540e-04
2058          	1.5148090e-02	1.9604420e-03	1.5859900e-03	3.3684380e-04
2059          	1.5358930e-02	1.9730470e-03	1.5305760e-03	3.2116460e-04
2060          	1.4051360e-02	1.9641140e-03	1.5401230e-03	3.2835580e-04
2061          	1.5997090e-02	1.9766140e-03	1.5838750e-03	3.3319950e-04
2062          	1.7390860e-02	2.1066280e-03	1.6136350e-03	3.4708390e-04
2063          	1.9885770e-02	2.1091100e-03	1.5719950e-03	3.4202110e-04
2064          	1.5362310e-02	2.1240680e-03	1.6509540e-03	3.7401470e-04
2065          	1.5282660e-02	2.0082800e-03	1.5218800e-03	3.3383530e-04
2066          	1.4458860e-02	2.1769580e-03	1.6299020e-03	3.6129710e-04
2067          	1.4758500e-02	1.9833900e-03	1.4732480e-03	3.1902750e-04
2068          	1.4458450e-02	2.0161880e-03	1.5959410e-03	3.3053080e-04
2069          	1.3933880e-02	1.9552350e-03	1.5063330e-03	3.1944960e-04
2070          	1.3565310e-02	2.0083820e-03	1.5658110e-03	3.3232100e-04
2071          	1.4330120e-02	1.9602570e-03	1.5026190e-03	3.3441140e-04
2072          	1.5481780e-02	1.9450670e-03	1.5019050e-03	3.2120000e-04
2073          	1.4234610e-02	2.0015260e-03	1.6044270e-03	3.4931170e-04
2074          	1.5917770e-02	2.0964720e-03	1.6101510e-03	3.5169150e-04
2075          	1.5665900e-02	2.0468280e-03	1.5092900e-03	3.3412900e-04
2076          	1.4386520e-02	2.0421310e-03	1.6621440e-03	3.5089480e-04
2077          	1.4735010e-02	1.9215300e-03	1.5669300e-03	3.3161360e-04
2078          	1.6177680e-02	1.9767550e-03	1.5252470e-03	3.2076600e-04
2079          	1.5043390e-02	2.0871440e-03	1.6683780e-03	3.5965930e-04
2080          	1.3206000e-02	2.0337150e-03	1.5964150e-03	3.4637040e-04
2081          	1.2121720e-02	1.9359210e-03	1.4422040e-03	3.2303970e-04
2082          	1.1353390e-02	1.9527530e-03	1.5195410e-03	3.4397050e-04
2083          	1.2243660e-02	1.8954770e-03	1.5076180e-03	3.4111040e-04
2084          	1.4038310e-02	1.9508070e-03	1.4838310e-03	3.2215320e-04
2085          	1.7063520e-02	1.9555190e-03	1.5427780e-03	3.2938320e-04
2086          	1.6875000e-02	2.0983130e-03	1.6206490e-03	3.4716960e-04
2087          	1.6135540e-02	2.0698060e-03	1.6195560e-03	3.4711270e-04
2088          	1.6374950e-02	2.1838030e-03	1.7498190e-03	3.8594300e-04
2089          	1.5673050e-02	2.0149840e-03	1.5519120e-03	3.3535100e-04
2090          	1.3785370e-02	2.0316320e-03	1.6006560e-03	3.3079860e-04
2091          	1.2807030e-02	1.9911970e-03	1.5690960e-03	3.3790470e-04
2092          	1.2641510e-02	1.8839040e-03	1.4568050e-03	3.1165330e-04
2093          	1.1646800e-02	1.9050170e-03	1.5528900e-03	3.4019860e-04
2094          	1.5593450e-02	1.8995780e-03	1.4765170e-03	3.2931890e-04
2095          	1.7003540e-02	2.0772320e-03	1.5751610e-03	3.3849100e-04
2096          	1.5119660e-02	2.0580440e-03	1.5966260e-03	3.5617070e-04
2097          	1.6798760e-02	1.9793170e-03	1.5275640e-03	3.2121970e-04
2098          	1.5229460e-02	2.1044780e-03	1.7150690e-03	3.7236030e-04
2099          	1.4912600e-02	1.9195590e-03	1.4865020e-03	3.2876960e-04
2100          	1.6004450e-02	2.0613440e-03	1.6198260e-03	3.4477350e-04
2101          	1.5113800e-02	2.2279340e-03	1.5934560e-03	3.5457740e-04
2102          	1.3508660e-02	1.9712870e-03	1.5543910e-03	3.2264500e-04
2103          	1.5442640e-02	1.9506470e-03	1.5359520e-03	3.1952050e-04
2104          	1.3969780e-02	2.0365000e-03	1.6405090e-03	3.4404480e-04
2105          	1.6304730e-02	1.9616910e-03	1.6972600e-03	3.7368190e-04
2106          	1.7272620e-02	2.1405230e-03	1.6607390e-03	3.5791080e-04
2107          	1.7259890e-02	2.0973960e-03	1.6873130e-03	3.5857370e-04
2108          	1.5434560e-02	2.0774140e-03	1.5932400e-03	3.3732350e-04
2109          	1.4618460e-02	1.9797340e-03	1.5316690e-03	3.2431790e-04
2110          	1.4448820e-02	2.1280160e-03	1.6868520e-03	3.5138500e-04
2111          	1.4000950e-02	2.0000290e-03	1.5473690e-03	3.2078610e-04
2112          	1.4913540e-02	2.1182560e-03	1.5652260e-03	3.4886560e-04
2113          	1.5228640e-02	1.9929050e-03	1.6652170e-03	3.4425430e-04
2114          	1.5555080e-02	2.0211970e-03	1.6830080e-03	3.7103830e-04
2115          	1.6468630e-02	1.9635380e-03	1.5744150e-03	3.2718270e-04
2116          	1.5802200e-02	2.0735650e-03	1.6778740e-03	3.5508070e-04
2117          	1.7515240e-02	2.1478300e-03	1.6956510e-03	3.5286800e-04
2118          	1.6461010e-02	2.1332040e-03	1.6921010e-03	3.5113290e-04
